파일명,평면1_평면도_편차,원1(I) <상>_D_편차,원2(I) <중>_D_편차,원3(I) <하>_D_편차,"원통1(I) <- 원1, 원2, 원3의 측정점 병합_D_편차","원통1(I) <- 원1, 원2, 원3의 측정점 병합_원통도_편차","원통1(I) <- 원1, 원2, 원3의 측정점 병합_직각도_편차",점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_X_편차,점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_Y_편차,각도1 <- 각도[XYPLAN]:직선2와 직선3_Ang_편차,직선4 <27° 소재>_Y/X_편차,직선5 <7.5° 소재>_Y/X_편차,점3 <- 직선4와 직선5의 교차점 <소재>_X_편차,직선6 <35.9° 소재>_Y/X_편차,점4 <- 직선6와 직선5의 교차점 <소재>_X_편차,점4 <- 직선6와 직선5의 교차점 <소재>_Y_편차,직선7 <23.1°>_Y/X_편차,직선8 <6°>_Y/X_편차,점5 <- 직선8와 직선7의 교차점_X_편차,점5 <- 직선8와 직선7의 교차점_Y_편차,원4(E) <소재>_X_편차,원4(E) <소재>_Y_편차,원4(E) <소재>_D_편차,원4(E) <소재>_동심도_편차,점6 <- 직선9와 직선10의 교차점 <소재>_X_편차,점6 <- 직선9와 직선10의 교차점 <소재>_Y_편차,점7 <- 직선10와 직선11의 교차점 <소재>_X_편차,점7 <- 직선10와 직선11의 교차점 <소재>_Y_편차,점8 <- 직선13와 직선12의 교차점 <소재>_X_편차,직선14 <23.1° 소재>_Y/X_편차,직선16 <우상 소재>_X/Y_편차,직선18 <좌상 소재>_X/Y_편차,거리1 <- XAXIS[PT]:점9와 점10 <상>_DS_편차,점13 <- 점11와 점12의 중점 <열전관리_상>_X_편차,직선19 <좌하 소재>_X/Y_편차,직선21 <우하 소재>_X/Y_편차,거리2 <- XAXIS[PT]:점14와 점15 <하>_DS_편차,점18 <- 점16와 점17의 중점 <열전관리_하>_X_편차,점19 <상>_Y_편차,점20 <하>_Y_편차,원5(I) <상부>_Y_편차,원5(I) <상부>_D_편차,원6(I) <하부>_Y_편차,원6(I) <하부>_D_편차,거리3 <- XYPLAN[PT]:원5와 원통1_DS_편차,평면2_Z_편차,평면2_평면도_편차,평면2_평행도_편차,"평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_Z_편차","평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평면도_편차","평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평행도_편차",원7(E) <- 원4의 되부름_X_편차,원7(E) <- 원4의 되부름_Y_편차,원7(E) <- 원4의 되부름_D_편차,원7(E) <- 원4의 되부름_동심도_편차,점28 <- 점27의 되부름 <소재 원점>_X_편차,점28 <- 점27의 되부름 <소재 원점>_Y_편차,각도2 <- 각도[XYPLAN]:직선23와 직선24_Ang_편차,점29 <- 점13의 되부름 <소재원점>_X_편차,점29 <- 점13의 되부름 <소재원점>_Y_편차,점30 <- 점18의 되부름 <소재원점>_X_편차,점30 <- 점18의 되부름 <소재원점>_Y_편차,직선25 <- 직선18의 되부름_X/Y_편차,직선26 <- 직선16의 되부름_X/Y_편차,거리4 <- XAXIS[평균]:점32와 점31 <소재기준>_DS_편차,품질상태
240402_일상검사_야_초_1-1-1_OK,0,-0.001,0,-0.004,-0.002,0,0,0.068,0.006,-0.028,0.158,0.013,-0.188,-0.145,-0.04,0.265,0.193,0.148,-0.074,0.172,-0.036,0.057,-0.414,0,0.012,0.057,0.036,0.065,-0.046,0.031,0.2,-0.332,0.035,0.009,-0.497,0.048,-0.001,0.007,0.055,-0.02,0.05,0.045,0.065,0.038,0.01,0.305,0,0,0.531,0,0,-0.036,0.057,-0.414,0,0.124,0.012,0.216,0.066,0.064,0.064,0.015,-0.305,0.173,0.035,1
240402_일상검사_야_초_1-5-1_OK,0,-0.001,0.001,-0.003,-0.001,0,0,0.102,0.009,0.271,0.084,-0.042,-0.184,-0.181,-0.019,0.266,0.204,0.194,-0.065,0.143,0.011,0.123,-0.411,0,0.051,0.106,0.111,0.089,-0.022,0.022,0.283,-0.229,0.017,0.012,-0.352,0.066,-0.001,0.029,0.023,-0.017,0.021,0.052,0.036,0.046,-0.016,0.306,0,0,0.528,0,0,0.011,0.123,-0.411,0,0.1,0.009,0.062,0.054,0.069,0.07,0.05,-0.17,0.224,0.017,1
240402_일상검사_야_초_1-6-1_OK,0,-0.001,0,-0.003,-0.002,0,0,0.073,0.007,-0.226,0.123,-0.008,-0.176,-0.141,-0.015,0.275,0.156,0.156,-0.074,0.176,-0.002,0.06,-0.41,0,0.028,0.064,0.104,0.06,-0.015,0.04,0.252,-0.004,0.035,0.029,-0.365,-0.028,0.009,0.046,0.046,0,-0.005,0.049,0.02,0.06,-0.033,0.315,0,0,0.535,0,0,-0.002,0.06,-0.41,0,0.114,0.011,0.229,0.056,0.067,0.072,0.042,0.023,0.226,0.035,1
240403_일상검사_야_중_1-1-1_OK,0,-0.003,-0.004,-0.007,-0.005,0,0,0.037,0.003,0.087,0.221,0.009,-0.173,-0.132,-0.029,0.272,0.161,0.148,-0.048,0.18,-0.018,0.037,-0.422,0,0.033,0.06,0.079,0.037,-0.012,0.037,0.212,-0.046,0.036,0.025,-0.415,-0.043,0.002,0.041,0.066,-0.002,-0.028,0.032,0.009,0.039,-0.019,0.289,0,0,0.523,0,0,-0.018,0.037,-0.422,0,0.056,0.005,0.011,0.056,0.073,0.072,0.037,-0.031,0.197,0.036,1
240403_일상검사_야_중_1-3-1_OK,0,-0.005,-0.004,-0.009,-0.006,0,0,0.066,0.006,0.04,0.222,-0.011,-0.128,-0.141,0.006,0.292,0.117,0.184,-0.034,0.183,0.027,0.066,-0.397,0,0.092,0.078,0.131,0.06,0.042,0.089,0.053,-0.117,0.033,0.063,-0.523,-0.107,0.02,0.07,0.047,0.044,0.002,0.024,0.016,0.025,0.016,0.365,0,0,0.564,0,0,0.027,0.066,-0.397,0,0.066,0.006,0.018,0.064,0.076,0.072,0.089,-0.087,0.024,0.033,1
240403_일상검사_야_중_1-5-1_OK,0,-0.004,-0.002,-0.01,-0.005,0,0,0.045,0.004,-0.147,0.278,-0.023,-0.144,-0.157,-0.027,0.27,0.194,0.187,-0.049,0.151,0.004,0.111,-0.397,0,0.065,0.123,0.116,0.085,0.004,0.084,0.398,-0.163,0.032,0.015,-0.407,-0.198,0.005,0.035,0.048,-0.006,0.003,0.023,0.038,0.03,-0.012,0.381,0,0,0.613,0,0,0.004,0.111,-0.397,0,0.062,0.006,0.017,0.057,0.087,0.077,0.058,-0.111,0.346,0.032,1
240403_일상검사_야_중_2-1-1_OK,0,0.015,0.02,0.016,0.017,0,0,0.035,0.003,0.025,0.281,0.026,-0.175,-0.1,-0.035,0.287,0.122,0.137,-0.068,0.202,-0.024,0.016,-0.402,0,0.01,0.055,0.064,0.034,-12.958,0.002,0.092,-0.137,0.058,0.03,-0.367,-0.136,0.012,0.045,0.097,0.01,-0.006,0.026,0.018,0.031,0.051,0.358,0,0,0.589,0,0,-0.024,0.016,-0.402,0,0.055,0.005,0.028,0.058,0.097,0.073,0.043,-0.131,0.086,0.058,1
240403_일상검사_야_중_2-2-1_OK,0,0.014,0.017,0.018,0.016,0,0,0.018,0.002,0.043,0.29,0.019,-0.175,-0.134,-0.041,0.296,0.119,0.143,-0.084,0.207,-0.033,0.019,-0.401,0,0.012,0.059,0.057,0.031,-0.021,0.051,0.121,-0.068,0.055,0.02,-0.375,-0.244,0.028,0.043,0.092,0.044,-0.007,0.031,0.015,0.037,0.044,0.345,0,0,0.57,0,0,-0.033,0.019,-0.401,0,0.053,0.005,-0.024,0.058,0.089,0.081,0.069,-0.061,0.115,0.055,1
240403_일상검사_야_중_2-4-1_OK,0,0.015,0.021,0.015,0.017,0,0,0.058,0.005,-0.03,0.186,-0.027,-0.155,-0.182,-0.002,0.281,0.087,0.198,-0.099,0.153,0.024,0.118,-0.387,0,0.079,0.126,0.154,0.091,-12.82,0.147,0.085,-0.126,0.036,0.034,-0.578,0.231,0.013,0.037,0.045,0.014,-0.026,0.031,0.005,0.033,0.007,0.359,0,0,0.574,0,0,0.024,0.118,-0.387,0,0.065,0.006,0.172,0.06,0.091,0.063,0.088,-0.071,0.03,0.036,1
240403_일상검사_야_중_2-6-1_OK,0,0.017,0.022,0.017,0.019,0,0,0.057,0.005,0.022,0.258,-0.007,-0.144,-0.135,-0.026,0.264,0.165,0.183,-0.053,0.142,0.004,0.113,-0.41,0,0.071,0.111,0.112,0.08,-12.794,0.081,0.159,-0.149,0.029,0.025,-0.47,-0.092,-0.005,0.032,0.044,-0.021,0.003,0.035,0.034,0.032,0.03,0.343,0,0,0.57,0,0,0.004,0.113,-0.41,0,0.066,0.006,0.038,0.068,0.08,0.075,0.042,-0.093,0.104,0.029,1
240403_일상검사_주_중_1-2-1_OK,0,-0.001,-0.003,-0.002,-0.002,0,0,0.09,0.008,0.02,0.095,-0.016,-0.189,-0.149,-0.034,0.258,0.237,0.188,-0.06,0.14,-0.01,0.123,-0.414,0,0.027,0.101,0.09,0.106,-0.046,0.024,0.115,-0.217,0.033,0.013,-0.455,-0.167,-0.005,0.023,0.031,-0.05,-0.005,0.025,0.013,0.035,-0.042,0.356,0,0,0.573,0,0,-0.01,0.123,-0.414,0,0.111,0.01,0.06,0.072,0.071,0.083,0.027,-0.161,0.058,0.033,1
240403_일상검사_주_중_2-2-1_OK,0,0.01,0.014,0.009,0.011,0,0,0.064,0.006,0.167,0.131,0,-0.209,-0.23,-0.023,0.278,0.167,0.148,-0.083,0.194,-0.036,0.033,-0.413,0,0.001,0.044,0.032,0.053,-0.052,0.113,0.346,-0.217,0.042,0.01,-0.403,-0.066,0.02,0.021,0.066,0.022,0.011,0.034,0.017,0.03,0.037,0.356,0,0,0.574,0,0,-0.036,0.033,-0.413,0,0.112,0.01,0.205,0.058,0.071,0.068,0.047,-0.204,0.333,0.042,1
240403_일상검사_주_중_2-3-1_OK,0,0.006,0.014,0.009,0.01,0,0,0.084,0.008,0.151,0.178,0.034,-0.198,-0.129,-0.046,0.259,0.173,0.123,-0.086,0.185,-0.041,0.029,-0.4,0,-0.014,0.066,0.046,0.062,-0.058,-0.03,0.272,-0.165,0.057,0.008,-0.32,-0.276,-0.004,0.011,0.08,-0.05,0.024,0.035,0.071,0.03,0.077,0.363,0,0,0.606,0,0,-0.041,0.029,-0.4,0,0.109,0.01,0.241,0.058,0.086,0.06,-0.012,-0.152,0.259,0.057,1
240403_일상검사_주_중_2-6-1_OK,0,0.009,0.014,0.011,0.011,0,0,0.081,0.008,0.108,0.075,-0.031,-0.184,-0.155,-0.036,0.269,0.217,0.191,-0.043,0.151,-0.007,0.113,-0.418,0,0.037,0.087,0.104,0.076,-0.043,0.06,0.421,-0.248,0.024,0.008,-0.304,-0.163,-0.002,0.028,0.041,-0.033,-0.023,0.035,0.004,0.03,0.026,0.345,0,0,0.593,0,0,-0.007,0.113,-0.418,0,0.113,0.011,0.143,0.061,0.063,0.081,0.019,-0.187,0.36,0.024,1
240403_일상검사_주_초_1-1-1_OK,0,-0.006,-0.002,-0.005,-0.004,0,0,0.088,0.008,-0.005,0.146,-0.013,-0.176,-0.083,-0.014,0.278,0.181,0.162,-0.042,0.19,-0.001,0.043,-0.42,0,0.044,0.046,0.113,0.034,-0.04,-0.016,0.239,-0.397,0.036,0.031,-0.422,-0.084,0.008,0.057,0.066,0.01,0.052,0.051,0.054,0.056,0.022,0.336,0,0,0.561,0,0,-0.001,0.043,-0.42,0,0.106,0.01,0.208,0.05,0.068,0.076,0.04,-0.376,0.218,0.036,1
240403_일상검사_주_초_1-6-1_OK,0,-0.005,-0.005,-0.008,-0.006,0,0,0.095,0.009,0.244,0.175,-0.009,-0.159,-0.161,-0.015,0.275,0.188,0.162,-0.045,0.176,-0.002,0.057,-0.424,0,0.019,0.057,0.101,0.046,-0.005,0.053,0.313,-0.319,0.03,0.032,-0.42,-0.073,0.01,0.044,0.04,0.004,0.028,0.05,0.075,0.054,-0.005,0.33,0,0,0.556,0,0,-0.002,0.057,-0.424,0,0.113,0.011,0.231,0.058,0.061,0.069,0.042,-0.294,0.288,0.03,1
240404_일상검사_야_중_1-1-1_OK,0,-0.005,-0.004,-0.007,-0.005,0,0,0.05,0.005,0.096,0.26,0.014,-0.156,-0.159,-0.014,0.275,0.128,0.161,-0.076,0.174,-0.031,0.062,-0.414,0,0.032,0.086,0.083,0.044,-0.012,0.04,0.294,-0.205,0.047,0.016,-0.451,-0.073,0.006,0.031,0.075,-0.003,0.026,0.007,0.053,0.009,-0.003,0.258,0,0,0.507,0,0,-0.031,0.062,-0.414,0,0.091,0.009,0.185,0.07,0.088,0.085,0.043,-0.178,0.267,0.047,1
240404_일상검사_야_중_1-3-1_OK,0,-0.002,0.001,-0.004,-0.002,0,0,0.066,0.006,0.029,0.186,-0.041,-0.151,-0.277,0.005,0.249,0.19,0.209,-0.052,0.127,0.017,0.165,-0.381,0,0.085,0.16,0.124,0.124,0.015,0.087,0.374,-0.222,0.042,0.004,-0.548,-0.073,-0.011,0.021,0.047,-0.051,-0.027,0.014,0.008,0.01,-0.055,0.276,0,0,0.498,0,0,0.017,0.165,-0.381,0,0.049,0.005,0.039,0.056,0.111,0.073,0.044,-0.142,0.293,0.042,1
240404_일상검사_야_중_1-6-1_OK,0,-0.001,0.002,-0.004,-0.001,0,0,0.068,0.006,0.094,0.214,-0.034,-0.137,-0.159,-0.024,0.255,0.199,0.21,-0.049,0.128,0.019,0.165,-0.38,0,0.086,0.161,0.132,0.12,0.012,0.108,0.308,-0.171,0.045,0.008,-0.534,-0.505,-0.006,0.033,0.048,-0.049,-0.029,0.014,0.008,0.012,-0.052,0.276,0,0,0.499,0,0,0.019,0.165,-0.38,0,0.049,0.005,0.06,0.058,0.111,0.083,0.046,-0.09,0.228,0.045,1
240404_일상검사_야_초_1-1-1_OK,0,0,-0.002,-0.009,-0.003,0,0,0.034,0.003,0.018,0.23,0.002,-0.164,-0.12,-0.036,0.278,0.174,0.164,-0.053,0.181,-0.013,0.064,-0.394,0,0.047,0.087,0.072,0.057,-0.006,0.088,0.2,-0.217,0.043,0.009,-0.5,-0.169,0.008,0.035,0.075,0.003,0.024,0.007,0.031,0.009,0,0.284,0,0,0.515,0,0,-0.013,0.064,-0.394,0,0.056,0.005,0.087,0.048,0.099,0.074,0.053,-0.189,0.172,0.043,1
240404_일상검사_야_초_1-2-1_OK,0,-0.004,-0.006,-0.01,-0.007,0,0,0.048,0.004,0.092,0.238,-0.044,-0.155,-0.189,-0.029,0.261,0.104,0.194,-0.114,0.133,0.005,0.144,-0.381,0,0.084,0.15,0.095,0.111,-0.001,0.074,0.081,-0.164,0.044,0.002,-0.496,-0.121,-0.004,0.021,0.055,-0.024,0.047,0.003,0.067,0.007,-0.011,0.281,0,0,0.517,0,0,0.005,0.144,-0.381,0,0.05,0.005,0.048,0.057,0.107,0.076,0.057,-0.096,0.013,0.044,1
240404_일상검사_야_초_1-3-1_OK,0,-0.003,0.002,0,0,0,0,0.117,0.011,0.262,0.176,-0.026,-0.125,-0.224,0.034,0.271,0.174,0.201,0.009,0.164,0.055,0.11,-0.398,0,0.113,0.108,0.163,0.094,0.05,0.005,0.281,-0.189,0.033,0.056,-0.483,-0.118,-0.006,0.071,0.041,-0.028,-0.031,0.007,-0.011,0.004,0.006,0.277,0,0,0.499,0,0,0.055,0.11,-0.398,0,0.064,0.006,0.05,0.051,0.098,0.066,0.063,-0.135,0.227,0.033,1
240404_일상검사_야_초_1-4-1_OK,0,-0.002,-0.006,-0.01,-0.006,0,0,0.06,0.006,0.068,0.258,-0.004,-0.143,-0.108,-0.039,0.263,0.134,0.188,-0.086,0.146,0.003,0.106,-0.402,0,0.06,0.112,0.089,0.076,-0.003,0.104,0.224,-0.055,0.043,0.011,0.295,-0.103,0.006,0.042,0.058,-0.025,0.031,0.005,0.059,0.008,0.012,0.257,0,0,0.485,0,0,0.003,0.106,-0.402,0,0.057,0.005,-0.01,0.052,0.1,0.083,0.038,-0.004,0.173,0.043,1
240404_일상검사_야_초_1-5-1_OK,0,-0.007,-0.007,-0.012,-0.009,0,0,0.079,0.007,0.079,0.181,-0.099,-0.208,-0.15,-0.011,0.247,0.041,0.208,-0.135,0.122,0.022,0.158,-0.391,0,0.07,0.145,0.13,0.123,0.035,0.066,0.294,-0.144,0.036,0.008,-0.507,-0.079,-0.017,0.027,0.047,-0.056,-0.016,0.007,0.011,0.001,-0.051,0.281,0,0,0.503,0,0,0.022,0.158,-0.391,0,0.062,0.006,0.191,0.053,0.106,0.072,0.044,-0.066,0.216,0.036,1
240404_일상검사_야_초_1-6-1_OK,0,-0.006,-0.005,-0.01,-0.007,0,0,0.034,0.003,-0.034,0.254,0.007,-0.17,-0.114,-0.039,0.277,0.143,0.182,-0.068,0.171,-0.002,0.094,-0.403,0,0.046,0.105,0.097,0.077,-0.006,0.029,0.203,-0.077,0.052,0.014,-0.443,-0.126,0.001,0.029,0.074,-0.018,-0.039,0.009,-0.015,0.011,-0.028,0.304,0,0,0.507,0,0,-0.002,0.094,-0.403,0,0.047,0.004,0.067,0.055,0.107,0.07,0.052,-0.033,0.159,0.052,1
240404_일상검사_주_중_1-1-2_OK,0,-0.007,-0.008,-0.009,-0.008,0,0,0.045,0.004,0.055,0.255,0.009,-0.148,-0.166,-0.027,0.268,0.169,0.157,-0.063,0.162,-0.014,0.084,-0.4,0,0.046,0.105,0.101,0.063,-0.007,0.061,0.195,-0.087,0.056,0.017,-0.451,0.072,0.004,0.029,0.069,-0.021,-0.046,0.016,-0.03,0.016,-0.018,0.357,0,0,0.576,0,0,-0.014,0.084,-0.4,0,0.06,0.006,0.045,0.064,0.094,0.077,0.041,-0.048,0.156,0.056,1
240404_일상검사_주_중_1-5-1_OK,0,-0.007,-0.006,-0.011,-0.008,0,0,0.027,0.002,-0.105,0.238,-0.008,-0.138,-0.202,-0.035,0.267,0.211,0.188,-0.066,0.142,-0.008,0.122,-0.405,0,0.056,0.118,0.093,0.087,0.002,-0.026,0.271,-0.034,0.036,0.002,-0.35,0.431,-0.003,0.009,0.05,-0.014,0.004,0.013,0.006,0.012,-0.011,0.35,0,0,0.569,0,0,-0.008,0.122,-0.405,0,0.063,0.006,0.092,0.06,0.089,0.067,0.052,0.022,0.215,0.036,1
240404_일상검사_주_중_1-6-1_OK,0,-0.006,-0.001,-0.002,-0.003,0,0,0.05,0.005,0.167,0.232,-0.021,-0.171,-0.108,-0.032,0.27,0.084,0.165,-0.11,0.172,-0.017,0.072,-0.398,0,0.037,0.094,0.093,0.063,-0.01,0.05,0.246,-0.045,0.046,0.014,-0.278,-0.182,0.011,0.036,0.075,-0.004,0.046,0.012,0.066,0.017,-0.017,0.341,0,0,0.572,0,0,-0.017,0.072,-0.398,0,0.057,0.005,0.052,0.058,0.097,0.081,0.052,-0.013,0.215,0.046,1
240404_일상검사_주_초_1-1-1_OK,0,-0.009,-0.003,-0.008,-0.007,0,0,0.079,0.007,0.091,0.166,0.006,-0.188,-0.136,-0.034,0.273,0.184,0.154,-0.072,0.174,-0.02,0.047,-0.423,0,0.008,0.053,0.078,0.04,-12.837,0.013,0.377,-0.3,0.04,0.016,-0.366,-0.363,0.012,0.036,0.055,-0.019,0.066,0.02,0.086,0.028,0.061,0.304,0,0,0.535,0,0,-0.02,0.047,-0.423,0,0.116,0.011,0.193,0.053,0.067,0.073,0.025,-0.279,0.356,0.04,1
240405_일상검사_야_중_1-1-1_OK,0,-0.001,-0.006,-0.012,-0.006,0,0,0.07,0.007,0.199,0.241,0.013,-0.146,-0.126,-0.012,0.276,0.147,0.163,-0.038,0.184,0,0.062,-0.393,0,0.066,0.102,0.099,0.07,0.011,-0.011,0.235,-0.146,0.042,0.037,-0.394,-0.139,0.003,0.05,0.07,-0.01,-0.044,0.03,-0.009,0.024,0.002,0.226,0,0,0.485,0,0,0,0.062,-0.393,0,0.064,0.006,0.175,0.062,0.095,0.075,0.05,-0.118,0.207,0.042,1
240405_일상검사_야_초_1-3-1_OK,0,-0.006,-0.007,-0.01,-0.008,0,0,0.082,0.008,0.121,0.199,-0.031,-0.179,-0.176,-0.034,0.27,0.121,0.217,-0.068,0.127,0.025,0.159,-0.388,0,0.087,0.158,0.119,0.122,0.014,0.09,0.182,-0.164,0.036,0.018,-0.432,-0.091,-0.021,0.034,0.043,-0.064,-0.021,0.024,0.045,0.029,-0.009,0.266,0,0,0.526,0,0,0.025,0.159,-0.388,0,0.045,0.004,-0.195,0.061,0.101,0.077,0.033,-0.084,0.103,0.036,1
240405_일상검사_야_초_1-5-1_OK,0,0.005,-0.001,-0.005,-0.001,0,0,0.093,0.009,0.161,0.179,-0.029,-0.183,-0.135,-0.022,0.243,0.124,0.192,-0.035,0.13,0.018,0.129,-0.408,0,0.073,0.133,0.108,0.097,-12.872,0.074,0.176,-0.241,0.026,0.02,-0.353,-0.168,-0.024,0.042,0.029,-0.067,-0.012,0.02,0.026,0.018,-0.063,0.259,0,0,0.496,0,0,0.018,0.129,-0.408,0,0.057,0.005,0.051,0.057,0.09,0.079,0.029,-0.187,0.122,0.026,1
240405_일상검사_주_중_1-4-1_OK,0,-0.012,-0.005,-0.014,-0.01,0,0,0.051,0.005,0.12,0.243,-0.005,-0.155,-0.134,-0.022,0.286,0.19,0.184,-0.05,0.189,-0.001,0.08,-0.381,0,0.041,0.108,0.095,0.078,-0.001,0.112,0.37,0.003,0.049,0.021,-0.462,0.038,0.021,0.042,0.071,0.016,-0.033,0.024,0.001,0.026,-0.04,0.29,0,0,0.535,0,0,-0.001,0.08,-0.381,0,0.055,0.005,0.06,0.055,0.097,0.075,0.069,0.042,0.332,0.049,1
240405_일상검사_주_중_1-5-1_OK,0,-0.003,-0.001,-0.011,-0.005,0,0,0.069,0.006,0.259,0.23,-0.029,-0.138,-0.105,-0.031,0.271,0.194,0.203,-0.054,0.139,0.008,0.138,-0.395,0,0.078,0.146,0.137,0.098,0.021,0.08,0.209,-0.145,0.032,0.011,-0.512,0.197,0.001,0.02,0.043,0.001,-0.027,0.025,0.002,0.013,-0.007,0.302,0,0,0.519,0,0,0.008,0.138,-0.395,0,0.066,0.006,0.098,0.06,0.089,0.069,0.069,-0.078,0.142,0.032,1
240405_일상검사_주_중_1-6-1_OK,0,-0.009,-0.005,-0.014,-0.009,0,0,0.036,0.003,0.146,0.271,-0.014,-0.148,-0.182,-0.033,0.281,0.194,0.195,-0.063,0.163,-0.002,0.12,-0.38,0,0.056,0.13,0.083,0.098,-0.002,0.068,0.292,-0.118,0.037,0.001,-0.34,-0.059,0.019,0.026,0.063,0.025,0.075,0.025,0.093,0.018,-0.023,0.306,0,0,0.521,0,0,-0.002,0.12,-0.38,0,0.057,0.005,0.163,0.053,0.102,0.078,0.081,-0.061,0.235,0.037,1
240405_일상검사_주_초_1-2-1_OK,0,-0.008,-0.004,-0.008,-0.007,0,0,0.069,0.006,0.15,0.188,-0.042,-0.154,-0.169,-0.009,0.263,0.203,0.198,-0.044,0.141,0.02,0.139,-0.383,0,0.083,0.155,0.112,0.114,0.058,0.115,0.305,-0.133,0.031,0.016,-0.497,-0.416,0.016,0.044,0.048,-0.008,-0.009,0.023,0.01,0.027,-0.046,0.284,0,0,0.511,0,0,0.02,0.139,-0.383,0,0.058,0.005,0.092,0.054,0.093,0.082,0.079,-0.069,0.241,0.031,1
240405_일상검사_주_초_1-6-1_OK,0,-0.005,-0.003,-0.007,-0.005,0,0,0.038,0.004,0.093,0.28,0.014,-0.15,-0.142,-0.043,0.282,0.164,0.188,-0.047,0.18,-0.006,0.096,-0.384,0,0.055,0.114,0.115,0.082,-0.014,0.084,0.188,-0.232,0.048,0.002,-1.122,0.029,0.012,0.018,0.076,0.002,0.037,0.013,0.063,0.018,-0.009,0.296,0,0,0.514,0,0,-0.006,0.096,-0.384,0,0.042,0.004,0.092,0.047,0.108,0.063,0.057,-0.187,0.143,0.048,1
240408_일상검사_야_중_2-4-1_OK,0,0.019,0.023,0.02,0.021,0,0,0.096,0.009,0.165,0.104,-0.016,-0.174,-0.149,-0.031,0.26,0.208,0.186,-0.06,0.138,0.002,0.117,-0.422,0,0.04,0.091,0.101,0.081,-0.034,0.092,0.274,-0.338,0.023,0.009,-0.46,-0.244,-0.007,0.033,0.022,-0.037,-0.017,0.032,-0.006,0.03,0.041,0.318,0,0,0.496,0,0,0.002,0.117,-0.422,0,0.113,0.011,0.202,0.055,0.067,0.079,0.038,-0.286,0.222,0.023,1
240408_일상검사_야_중_2-6-1_OK,0,0.017,0.02,0.016,0.018,0,0,0.092,0.009,0.151,0.155,-0.02,-0.176,-0.166,-0.034,0.257,0.187,0.174,-0.079,0.14,-0.012,0.109,-0.417,0,0.023,0.095,0.088,0.08,-0.033,0.002,0.218,-0.342,0.024,0.011,-0.434,-0.142,-0.013,0.015,0.032,-0.045,-0.014,0.032,-0.002,0.03,0.041,0.345,0,0,0.567,0,0,-0.012,0.109,-0.417,0,0.122,0.011,0.197,0.068,0.069,0.071,0.025,-0.292,0.168,0.024,1
240408_일상검사_야_초_2-4-1_OK,0,0.009,0.014,0.01,0.011,0,0,0.098,0.009,0.133,0.147,-0.007,-0.166,-0.174,-0.03,0.247,0.196,0.171,-0.075,0.123,-0.012,0.109,-0.44,0,0.025,0.077,0.103,0.092,-0.03,0.023,0.254,-0.375,0.019,0.014,-0.394,0.124,-0.027,0.008,0.022,-0.069,0.011,0.009,0.067,0.021,0.002,0.373,0,0,0.618,0,0,-0.012,0.109,-0.44,0,0.122,0.011,0.109,0.07,0.062,0.064,0.004,-0.326,0.205,0.019,1
240408_일상검사_야_초_2-5-1_OK,0,0.009,0.009,0.007,0.009,0,0,0.078,0.007,0.132,0.111,-0.019,-0.196,-0.188,-0.038,0.254,0.199,0.191,-0.063,0.15,-0.018,0.114,-0.415,0,0.022,0.098,0.09,0.08,-0.033,0.035,0.433,-0.222,0.026,-0.009,-0.157,-0.006,-0.011,0.009,0.036,-0.047,0.053,0.015,0.093,0.015,-0.031,0.373,0,0,0.592,0,0,-0.018,0.114,-0.415,0,0.116,0.011,0.201,0.054,0.069,0.073,0.023,-0.167,0.378,0.026,1
240408_일상검사_야_초_2-6-1_OK,0,0.012,0.01,0.006,0.009,0,0,0.088,0.008,0.092,0.082,0.018,-0.184,-0.117,-0.024,0.271,0.156,0.145,-0.065,0.176,-0.015,0.034,-0.436,0,0.024,0.03,0.057,0.033,-0.019,0.004,0.215,-0.352,0.033,0.034,-0.429,-0.125,-0.004,0.044,0.051,-0.024,0.06,0.011,0.097,0.012,0.014,0.374,0,0,0.609,0,0,-0.015,0.034,-0.436,0,0.107,0.01,0.067,0.062,0.061,0.072,0.018,-0.337,0.201,0.033,1
240408_일상검사_주_중_2-1-1_OK,0,0.004,0.013,0.016,0.011,0,0,0.075,0.007,0.202,0.146,0.013,-0.21,-0.104,-0.046,0.27,0.118,0.141,-0.117,0.184,-0.048,0.034,-0.417,0,-0.009,0.049,0.044,0.044,-0.06,-0.025,0.159,-0.307,0.044,0.01,-0.302,0.027,0.007,0.015,0.066,-0.011,0.009,0.038,0.026,0.031,0.035,0.307,0,0,0.54,0,0,-0.048,0.034,-0.417,0,0.125,0.012,0.229,0.067,0.071,0.073,0.028,-0.298,0.15,0.044,1
